Industry,Category,Description,Specification,Price,State,Location,Website,Telephone,Contact Person,Email
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",800,NY,(Astoria),www.ldc-design-example.com,(206) 200-0091,Pierce,Pierce@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3000,NY,(Rego Park),www.ldc-design-example.com,(206) 200-0092,Alonzo,Alonzo@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",700,NY,,www.ldc-design-example.com,(206) 200-0095,Casey,Casey@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2600,NY,(Near Pennisula Blvd and main street),www.ldc-design-example.com,(206) 200-0401,Dillon,Dillon@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",950,NY,(36 Ave 29th St),www.ldc-design-example.com,(206) 200-0402,Uriel,Uriel@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2650,NY,"(Ridgefield, CT)",www.ldc-design-example.com,(206) 200-0403,Dustin,Dustin@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2650,NY,"(Ridgefield, CT)",www.ldc-design-example.com,(206) 200-0405,Gianni,Gianni@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",650,NY,(Ozone park),www.ldc-design-example.com,(206) 200-0408,Roland,Roland@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1200,NY,(Middle Village),www.ldc-design-example.com,(206) 200-0413,Landyn,Landyn@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",640,NY,(castlehill),www.ldc-design-example.com,(206) 200-0415,Kobe,Kobe@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",640,NY,(castlehill),www.ldc-design-example.com,(206) 200-0091,Dorian,Dorian@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3499,NY,"(Bushwick @ Myrtle J,M,Z)",www.ldc-design-example.com,(206) 200-0092,Emmitt,Emmitt@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2450,NY,(Midtown),www.ldc-design-example.com,(206) 200-0095,Ryland,Ryland@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2300,NY,(Staten Island),www.ldc-design-example.com,(206) 200-0401,Apollo,Apollo@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1200,NY,(Lake Peekskil),www.ldc-design-example.com,(206) 200-0402,Aarav,Aarav@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1200,NY,(Millwood),www.ldc-design-example.com,(206) 200-0403,Roy,Roy@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",800,NY,(east meadow),www.ldc-design-example.com,(206) 200-0405,Duke,Duke@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",,NY,(MOUNT POCONO),www.ldc-design-example.com,(206) 200-0408,Quentin,Quentin@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1650,NY,(Hollis Queens),www.ldc-design-example.com,(206) 200-0413,Sam,Sam@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",750,NY,"(Bridgeport, CT)",www.ldc-design-example.com,(206) 200-0415,Lewis,Lewis@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",640,NY,(Elmont Ny),www.ldc-design-example.com,(206) 200-0091,Tony,Tony@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1250,NY,(Jamaica L2),www.ldc-design-example.com,(206) 200-0092,Uriah,Uriah@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1250,NY,"(Jamaica, NY)",www.ldc-design-example.com,(206) 200-0095,Dennis,Dennis@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",800,NY,(Downtown white plains),www.ldc-design-example.com,(206) 200-0401,Moshe,Moshe@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1250,NY,(Jamaica L2),www.ldc-design-example.com,(206) 200-0402,Isaias,Isaias@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2000,NY,(Downtown white plains),www.ldc-design-example.com,(206) 200-0403,Braden,Braden@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1750,NY,(Norwalk),www.ldc-design-example.com,(206) 200-0405,Quinton,Quinton@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2450,NY,(Midtown),www.ldc-design-example.com,(206) 200-0408,Cannon,Cannon@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1250,NY,(Jamaica L2),www.ldc-design-example.com,(206) 200-0413,Ayaan,Ayaan@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2375,NY,(2 train),www.ldc-design-example.com,(206) 200-0415,Mathew,Mathew@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",,NY,(BAYONNE NJ),www.ldc-design-example.com,(206) 200-0091,Kellan,Kellan@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2500,NY,(Edenwald-Bronx),www.ldc-design-example.com,(206) 200-0092,Niko,Niko@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1100,NY,,www.ldc-design-example.com,(206) 200-0095,Edison,Edison@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2450,NY,(Midtown),www.ldc-design-example.com,(206) 200-0401,Izaiah,Izaiah@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",800,NY,(East meadow),www.ldc-design-example.com,(206) 200-0402,Jerry,Jerry@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2450,NY,(Midtown),www.ldc-design-example.com,(206) 200-0403,Gustavo,Gustavo@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2900,NY,(Stamford),www.ldc-design-example.com,(206) 200-0405,Jamari,Jamari@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2450,NY,(Midtown),www.ldc-design-example.com,(206) 200-0408,Marvin,Marvin@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2450,NY,(Midtown),www.ldc-design-example.com,(206) 200-0413,Mauricio,Mauricio@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",825,NY,"(Yonkers, NY)",www.ldc-design-example.com,(206) 200-0415,Ahmad,Ahmad@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2450,NY,(Midtown),www.ldc-design-example.com,(206) 200-0091,Mohammad,Mohammad@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",650,NY,(BRONX),www.ldc-design-example.com,(206) 200-0092,Justice,Justice@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1250,NY,"(Jamaica, NY)",www.ldc-design-example.com,(206) 200-0095,Trey,Trey@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1695,NY,(Brooklyn Bensonhurst),www.ldc-design-example.com,(206) 200-0401,Elian,Elian@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1500,NY,(BLACK ROCK),www.ldc-design-example.com,(206) 200-0402,Mohammed,Mohammed@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",4200,NY,(JAMAICA ESTATES),www.ldc-design-example.com,(206) 200-0403,Sincere,Sincere@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1250,NY,(Jamaica L2),www.ldc-design-example.com,(206) 200-0405,Yusuf,Yusuf@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",700,NY,"(North Ridgefield Ave. Bridgeport, CT)",www.ldc-design-example.com,(206) 200-0408,Arturo,Arturo@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",675,NY,(Medford),www.ldc-design-example.com,(206) 200-0413,Callen,Callen@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2500,NY,"(Woodside, Queens)",www.ldc-design-example.com,(206) 200-0415,Rayan,Rayan@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2450,NY,(Williamsburg),www.ldc-design-example.com,(206) 200-0091,Keaton,Keaton@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2050,NY,,www.ldc-design-example.com,(206) 200-0092,Wilder,Wilder@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2599,NY,(BedStuy @ G Classon),www.ldc-design-example.com,(206) 200-0095,Mekhi,Mekhi@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3400,NY,(WILLIAMSBURG),www.ldc-design-example.com,(206) 200-0401,Memphis,Memphis@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3450,NY,(Upper West Side),www.ldc-design-example.com,(206) 200-0402,Cayson,Cayson@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2595,NY,"(Bushwick, ""J"" Kosciusko ""M"" Central)",www.ldc-design-example.com,(206) 200-0403,Conrad,Conrad@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2000,NY,(Upper West Side),www.ldc-design-example.com,(206) 200-0405,Kaison,Kaison@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1825,NY,(East Village),www.ldc-design-example.com,(206) 200-0408,Kyree,Kyree@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2500,NY,"(Harrison, west)",www.ldc-design-example.com,(206) 200-0413,Soren,Soren@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1850,NY,(Far rockaway),www.ldc-design-example.com,(206) 200-0415,Colby,Colby@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2800,NY,(Stuyvesant Heights),www.ldc-design-example.com,(206) 200-0091,Bryant,Bryant@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1575,NY,,www.ldc-design-example.com,(206) 200-0092,Lucian,Lucian@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1595,NY,(Stamford),www.ldc-design-example.com,(206) 200-0095,Alfredo,Alfredo@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1500,NY,,www.ldc-design-example.com,(206) 200-0401,Cassius,Cassius@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1525,NY,(Far rockaway),www.ldc-design-example.com,(206) 200-0402,Marcelo,Marcelo@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1895,NY,(Lower East Side),www.ldc-design-example.com,(206) 200-0403,Nikolas,Nikolas@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1800,NY,,www.ldc-design-example.com,(206) 200-0405,Brennan,Brennan@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3900,NY,(Murray Hill),www.ldc-design-example.com,(206) 200-0408,Darren,Darren@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2095,NY,(Lower East Side),www.ldc-design-example.com,(206) 200-0413,Jasiah,Jasiah@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1875,NY,(Inwood / Wash Hts),www.ldc-design-example.com,(206) 200-0415,Jimmy,Jimmy@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3200,NY,(Williamsburg),www.ldc-design-example.com,(206) 200-0091,Lionel,Lionel@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3700,NY,(Midtown East),www.ldc-design-example.com,(206) 200-0092,Reece,Reece@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1550,NY,,www.ldc-design-example.com,(206) 200-0095,Ty,Ty@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2995,NY,(Bushwick),www.ldc-design-example.com,(206) 200-0401,Chris,Chris@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2000,NY,(Westport),www.ldc-design-example.com,(206) 200-0402,Forrest,Forrest@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",1800,NY,"(Orange, CT)",www.ldc-design-example.com,(206) 200-0403,Korbin,Korbin@gmail.com
